Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30005041;2015;1;CRP 296;;74;;
CRP;30005041;2015;1;CRP 297;;63;;
CRP;30005041;2015;1;CRP 390;;85;;
CRP;30005041;2015;1;CRP 391;;94;;
CRP;30005041;2015;1;CRP 392;;77;0;0
CRP;30005041;2015;1;CRP 394;;81;;
CRP;30005041;2015;2;ADE 321;;80;0;0
CRP;30005041;2015;2;ADE 323;;77;0;0
CRP;30005041;2015;2;ADE 345;;97;6;0
CRP;30005041;2015;2;ADE 404;;95;0;0
CRP;30005041;2015;2;CRP 192;;29;10;0
CRP;30005041;2016;1;ADE 150;;78;6;0
CRP;30005041;2016;1;ADE 310;;71;6;0
CRP;30005041;2016;1;ADE 324;;92;4;0
CRP;30005041;2016;1;ADE 340;;78;2;0
CRP;30005041;2016;2;ADE 311;;81;0;0
CRP;30005041;2016;2;ADE 325;;83;2;0
CRP;30005041;2016;2;CRP 192;;86;10;0
CRP;30005041;2016;2;CRP 396;;71;10;0
CRP;30005041;2017;1;ADE 300;;46;0;0
CRP;30005041;2017;1;ADE 316;;73;0;0
CRP;30005041;2017;1;ADE 328;;85;6;0
CRP;30005041;2017;1;CIC 340;;61;0;0
CRP;30005041;2017;2;ADE 420;;88;4;0
CRP;30005041;2017;2;ADE 490;S;0;0;0
CRP;30005041;2017;2;ADE 491;S;100;0;0
CRP;30005041;2017;2;ADE 492;S;100;0;0
CRP;30005041;2017;2;ADE 493;S;100;0;0
CRP;30005041;2017;2;CRP 193;;71;0;0
CRP;30005041;2018;1;ADE 300;;81;0;0
CRP;30005041;2018;1;ADE 495;;98;0;0
CRP;30005041;2018;2;ADE 301;;78;2;0
CRP;30005041;2018;2;ADE 313;;65;2;0
CRP;30005041;2018;2;ADE 496;;87;0;0
CRP;30005042;2015;1;ADE 190;;67;2;0
CRP;30005042;2015;1;CAL 330;;71;4;0
CRP;30005042;2015;1;CBI 250;;80;;
CRP;30005042;2015;1;CBI 251;;72;;
CRP;30005042;2015;1;CBI 282;;73;;
CRP;30005042;2015;1;CRP 181;;75;;
CRP;30005042;2015;1;CRP 192;;60;;
CRP;30005042;2015;1;CRP 199;;71;;
CRP;30005042;2015;1;CRP 202;;81;;
CRP;30005042;2015;1;CRP 205;;60;;
CRP;30005042;2015;1;CRP 297;;76;;
CRP;30005042;2015;1;CRP 298;T;0;;
CRP;30005042;2015;1;CRP 394;;76;;
CRP;30005042;2015;1;CRP 395;;87;;
CRP;30005042;2015;1;ECV 112;;64;;
CRP;30005042;2015;1;QAM 102;T;0;;
CRP;30005042;2015;1;QAM 105;;92;;
CRP;30005042;2015;1;QAM 106;;64;;
CRP;30005042;2015;1;QAM 110;;69;;
CRP;30005042;2015;1;QAM 120;;65;;
CRP;30005042;2015;1;QAM 131;T;0;;
CRP;30005042;2015;1;QAM 132;T;0;;
CRP;30005042;2015;1;QAM 136;;76;;
CRP;30005042;2015;1;QAM 151;T;0;;
CRP;30005042;2015;1;QAM 153;;66;;
CRP;30005042;2015;1;QAM 154;T;0;;
CRP;30005042;2015;1;QAM 214;;61;;
CRP;30005042;2015;1;QAM 232;T;0;;
CRP;30005042;2015;1;QAM 236;;70;;
CRP;30005042;2015;1;QAM 237;;68;;
CRP;30005042;2015;1;QAM 251;;64;;
CRP;30005042;2015;1;QAM 252;;67;;
CRP;30005042;2015;1;QAM 310;;70;4;0
CRP;30005042;2015;1;QAM 311;;69;;
CRP;30005042;2015;1;QAM 315;;81;;
CRP;30005042;2015;1;QAM 320;T;0;;
CRP;30005042;2015;1;QAM 350;;68;0;0
CRP;30005042;2015;1;QAM 490;S;100;;
CRP;30005042;2015;2;CRP 201;;72;6;0
CRP;30005042;2015;2;QAM 354;;70;6;0
CRP;30005042;2015;2;QAM 498;Q;0;0;0
CRP;30005042;2016;1;CRP 203;;60;8;0
CRP;30005042;2016;1;CRP 204;;60;4;0
CRP;30005042;2016;1;CRP 206;;60;0;0
CRP;30005042;2016;1;QAM 498;S;84;0;0
CRP;30005043;2015;1;ADE 104;;66;2;0
CRP;30005043;2015;1;CIC 101;;85;4;0
CRP;30005043;2015;1;CRP 191;;80;2;0
CRP;30005043;2015;1;CRP 296;;78;0;0
CRP;30005043;2015;1;CRP 297;;92;2;0
CRP;30005043;2015;2;ADE 150;;33;10;0
CRP;30005043;2015;2;ADE 190;;35;2;0
CRP;30005043;2015;2;CIC 102;L;33;18;0
CRP;30005043;2015;2;CRP 290;;22;4;0
CRP;30005043;2015;2;CRP 396;L;22;16;0
CRP;30005044;2015;1;CRP 192;;65;;
CRP;30005044;2015;1;CRP 199;;61;;
CRP;30005044;2015;1;CRP 297;;70;2;0
CRP;30005044;2015;1;SIN 101;;72;;
CRP;30005044;2015;1;SIN 110;;60;;
CRP;30005044;2015;1;SIN 130;;85;4;0
CRP;30005044;2015;1;SIN 132;;70;0;0
CRP;30005044;2015;1;SIN 141;;76;10;0
CRP;30005044;2015;1;SIN 221;;64;;
CRP;30005044;2015;1;SIN 222;;62;;
CRP;30005044;2015;1;SIN 251;;60;;
CRP;30005044;2015;1;SIN 321;;73;0;0
CRP;30005044;2015;1;SIN 392;;84;14;0
CRP;30005044;2015;2;ADE 345;;93;;
CRP;30005044;2015;2;CRP 298;;64;10;0
CRP;30005044;2015;2;SIN 100;;72;12;0
CRP;30005044;2015;2;SIN 142;;88;0;0
CRP;30005044;2015;2;SIN 211;;83;6;4
CRP;30005044;2015;2;SIN 220;;80;0;0
CRP;30005044;2015;2;SIN 252;;71;14;0
CRP;30005044;2015;2;SIN 322;;79;4;0
CRP;30005044;2015;2;SIN 421;;82;6;0
CRP;30005044;2016;0;CIC 100;;79;0;0
CRP;30005044;2016;1;ADE 190;;79;0;0
CRP;30005044;2016;1;CRP 291;;66;6;0
CRP;30005044;2016;1;SIN 131;;60;14;0
CRP;30005044;2016;1;SIN 143;;66;6;6
CRP;30005044;2016;1;SIN 320;;79;2;1
CRP;30005044;2016;1;SIN 351;;61;0;0
CRP;30005044;2016;1;SIN 422;;69;6;0
CRP;30005044;2016;2;ADE 327;;81;12;0
CRP;30005044;2016;2;SIN 213;;60;0;0
CRP;30005044;2016;2;SIN 323;;67;14;0
CRP;30005044;2016;2;SIN 352;;62;0;0
CRP;30005044;2016;2;SIN 480;;49;14;0
CRP;30005044;2016;2;SIN 490;;64;0;0
CRP;30005044;2016;2;SIN 498;S;64;0;0
CRP;30005044;2017;0;SIN 342;;67;6;6
CRP;30005044;2017;1;ADE 104;;66;15;0
CRP;30005044;2017;1;SIN 394;;0;0;0
CRP;30005044;2017;1;SIN 492;;29;15;0
CRP;30005044;2017;1;SIN 496;N;0;0;0
CRP;30005044;2017;1;SIN 499;N;0;0;0
CRP;30005044;2017;2;SIN 423;L;14;38;0
CRP;30005044;2017;2;SIN 480;L;58;28;0
CRP;30005044;2017;2;SIN 496;Q;0;0;0
CRP;30005044;2017;2;SIN 499;N;0;0;0
CRP;30005044;2018;0;SIN 460;;24;8;0
CRP;30005044;2018;1;SIN 394;;75;0;0
CRP;30005044;2018;1;SIN 496;N;0;0;0
CRP;30005044;2018;1;SIN 499;N;0;0;0
CRP;30005044;2018;2;SIN 480;;39;0;0
CRP;30005044;2018;2;SIN 496;Q;0;0;0
CRP;30005044;2018;2;SIN 499;N;0;0;0
CRP;30005045;2015;1;ADE 390;;88;;
CRP;30005045;2015;1;AGR 110;;71;;
CRP;30005045;2015;1;AGR 144;;61;;
CRP;30005045;2015;1;AGR 146;;63;;
CRP;30005045;2015;1;AGR 148;;73;;
CRP;30005045;2015;1;AGR 300;S;100;;
CRP;30005045;2015;1;AGR 354;;68;0;0
CRP;30005045;2015;1;AGR 355;;70;;
CRP;30005045;2015;1;AGR 356;;61;;
CRP;30005045;2015;1;AGR 358;;60;;
CRP;30005045;2015;1;AGR 364;;74;;
CRP;30005045;2015;1;AGR 366;;79;;
CRP;30005045;2015;1;AGR 374;;93;;
CRP;30005045;2015;1;AGR 376;;80;;
CRP;30005045;2015;1;AGR 378;;60;;
CRP;30005045;2015;1;AGR 382;;71;;
CRP;30005045;2015;1;AGR 484;;90;;
CRP;30005045;2015;1;AGR 487;;60;;
CRP;30005045;2015;1;AGR 489;;62;;
CRP;30005045;2015;1;AGR 497;;74;3;1
CRP;30005045;2015;1;AGR 499;S;100;0;0
CRP;30005045;2015;1;CBI 102;T;0;;
CRP;30005045;2015;1;CBI 104;T;0;;
CRP;30005045;2015;1;CBI 131;;66;;
CRP;30005045;2015;1;CBI 228;;75;;
CRP;30005045;2015;1;CBI 230;;69;;
CRP;30005045;2015;1;CBI 240;;65;;
CRP;30005045;2015;1;CBI 250;;73;;
CRP;30005045;2015;1;CBI 270;;67;;
CRP;30005045;2015;1;CBI 282;;62;;
CRP;30005045;2015;1;CBI 330;;64;2;2
CRP;30005045;2015;1;CRP 191;;60;;
CRP;30005045;2015;1;CRP 192;;60;;
CRP;30005045;2015;1;CRP 194;;60;;
CRP;30005045;2015;1;CRP 195;;79;;
CRP;30005045;2015;1;CRP 196;;62;;
CRP;30005045;2015;1;CRP 197;;65;;
CRP;30005045;2015;1;CRP 198;;63;;
CRP;30005045;2015;1;CRP 208;;67;;
CRP;30005045;2015;1;CRP 282;;89;;
CRP;30005045;2015;1;CRP 290;;78;;
CRP;30005045;2015;1;CRP 292;;65;;
CRP;30005045;2015;1;CRP 293;;75;;
CRP;30005045;2015;1;CRP 296;;94;;
CRP;30005045;2015;1;CRP 300;;94;4;0
CRP;30005045;2015;1;CRP 394;;93;4;0
CRP;30005045;2015;1;ECV 112;;88;;
CRP;30005045;2015;1;ECV 310;;81;;
CRP;30005045;2015;2;ADE 392;;79;0;0
CRP;30005045;2015;2;AGR 362;;72;0;6
CRP;30005045;2015;2;AGR 368;;84;0;2
CRP;30005045;2015;2;AGR 400;;64;0;0
CRP;30005045;2015;2;AGR 470;;87;4;2
CRP;30005045;2015;2;AGR 494;;77;0;0
CRP;30005045;2015;2;CRP 298;;36;10;0
CRP;30005045;2016;1;ADE 391;;65;;
CRP;30005045;2016;1;AGR 370;;72;0;0
CRP;30005045;2016;1;AGR 372;;87;6;2
CRP;30005045;2016;1;AGR 402;;77;0;0
CRP;30005045;2016;1;AGR 480;;87;0;0
CRP;30005045;2016;1;AGR 498;;95;0;0
CRP;30005045;2016;1;CRP 298;;60;8;0
CRP;30005045;2016;1;CRP 390;;62;9;0
CRP;30005046;2015;1;ADE 104;;83;0;0
CRP;30005046;2015;1;ADE 327;;60;;
CRP;30005046;2015;1;ADE 390;;68;;
CRP;30005046;2015;1;CIC 101;;77;4;0
CRP;30005046;2015;1;CRP 181;;79;0;0
CRP;30005046;2015;1;CRP 191;;66;;
CRP;30005046;2015;1;CRP 192;;67;;
CRP;30005046;2015;1;CRP 290;;83;;
CRP;30005046;2015;1;CRP 292;;77;;
CRP;30005046;2015;1;CRP 296;;81;0;0
CRP;30005046;2015;1;CRP 297;;75;2;0
CRP;30005046;2015;2;ADE 150;;11;2;0
CRP;30005046;2015;2;ADE 190;;64;2;0
CRP;30005046;2015;2;ADE 302;;75;6;0
CRP;30005046;2015;2;CIC 102;;73;4;0
CRP;30005046;2015;2;CRP 396;;70;0;0
CRP;30005046;2016;0;CRP 392;;76;0;0
CRP;30005046;2016;1;ADE 150;;75;6;0
CRP;30005046;2016;1;ADE 310;;79;2;0
CRP;30005046;2016;1;CIC 200;;60;0;0
CRP;30005046;2016;1;CIC 325;;61;6;0
CRP;30005046;2016;2;ADE 311;;76;6;0
CRP;30005046;2016;2;CIC 210;;76;6;0
CRP;30005046;2016;2;CIC 343;;68;0;0
CRP;30005046;2016;2;CIC 350;;80;0;0
CRP;30005046;2016;2;CRP 391;;78;3;0
CRP;30005046;2017;0;ADE 345;;86;2;0
CRP;30005046;2017;1;ADE 300;;54;0;0
CRP;30005046;2017;1;CIC 201;;89;0;0
CRP;30005046;2017;1;CIC 324;;76;4;0
CRP;30005046;2017;1;CIC 340;;71;0;0
CRP;30005046;2017;1;CRP 282;T;;;
CRP;30005046;2017;2;CIC 313;;97;0;4
CRP;30005046;2017;2;CIC 314;;69;0;0
CRP;30005046;2017;2;CIC 326;;79;4;0
CRP;30005046;2017;2;CIC 402;;90;4;0
CRP;30005046;2017;2;CRP 295;;74;4;0
CRP;30005046;2018;1;ADE 300;;76;2;0
CRP;30005046;2018;1;CBI 282;;60;;
CRP;30005046;2018;1;CIC 315;;40;;
CRP;30005046;2018;1;CIC 320;;73;0;0
CRP;30005046;2018;1;CIC 496;;89;0;0
CRP;30005046;2018;2;ADE 301;;60;0;0
CRP;30005046;2018;2;CIC 495;S;100;0;0
CRP;30005046;2018;2;CIC 497;S;85;0;0
CRP;30005046;2018;2;CIC 499;S;0;0;0
CRP;30005047;2015;1;ADE 104;;65;;
CRP;30005047;2015;1;CRP 199;L;0;34;0
CRP;30005047;2015;1;CRP 291;;64;;
CRP;30005047;2015;1;CRP 297;;74;;
CRP;30005047;2015;1;SIN 101;;69;;
CRP;30005047;2015;1;SIN 110;;77;;
CRP;30005047;2015;1;SIN 130;;73;;
CRP;30005047;2015;1;SIN 141;;0;14;0
CRP;30005047;2015;1;SIN 222;;65;;
CRP;30005048;2015;1;ADE 101;L;60;20;0
CRP;30005048;2015;1;ADE 195;;17;14;0
CRP;30005048;2015;1;CIC 100;L;8;20;0
CRP;30005048;2015;1;CRP 181;;60;;
CRP;30005048;2015;1;CRP 290;;50;14;0
CRP;30005048;2015;1;CRP 295;;61;;
CRP;30005048;2015;1;CRP 296;L;9;46;0
CRP;30005048;2015;1;CRP 300;;91;8;0
CRP;30005048;2015;2;ADE 192;;45;12;0
CRP;30005048;2015;2;CIC 100;L;33;20;0
CRP;30005048;2015;2;CRP 191;;0;14;0
CRP;30005048;2015;2;CRP 290;L;5;20;0
CRP;30005048;2015;2;CRP 297;L;23;16;0
CRP;30005048;2016;0;CIC 100;;89;5;0
CRP;30005048;2016;1;ADE 150;L;0;60;0
CRP;30005048;2016;1;ADE 194;;6;10;0
CRP;30005048;2016;1;ADE 310;L;0;16;0
CRP;30005048;2016;1;CRP 191;;69;15;0
CRP;30005048;2016;2;ADE 192;;68;10;0
CRP;30005048;2016;2;CIC 343;L;0;30;0
CRP;30005048;2016;2;CRP 290;;43;8;0
CRP;30005048;2016;2;CRP 297;L;29;22;0
CRP;30005049;2015;1;ADE 101;;76;10;0
CRP;30005049;2015;1;ADE 194;T;0;;
CRP;30005049;2015;1;ADE 195;T;0;;
CRP;30005049;2015;1;ADE 310;;74;8;0
CRP;30005049;2015;1;ADE 351;;55;8;0
CRP;30005049;2015;1;CIC 100;;70;;
CRP;30005049;2015;1;CIC 323;;9;14;0
CRP;30005049;2015;1;CIC 343;;69;;
CRP;30005049;2015;1;CRP 181;;81;;
CRP;30005049;2015;1;CRP 191;;70;;
CRP;30005049;2015;1;CRP 192;;78;;
CRP;30005049;2015;1;CRP 290;;72;;
CRP;30005049;2015;1;CRP 292;;66;0;2
CRP;30005049;2015;1;CRP 295;;62;;
CRP;30005049;2015;1;CRP 296;;71;;
CRP;30005049;2015;1;CRP 391;;74;;
CRP;30005049;2015;1;CRP 392;;67;;
CRP;30005049;2015;2;ADE 102;;60;12;0
CRP;30005049;2015;2;ADE 192;L;15;16;0
CRP;30005049;2015;2;ADE 302;;60;10;0
CRP;30005049;2015;2;ADE 311;;81;6;0
CRP;30005049;2015;2;CRP 193;;66;2;0
CRP;30005049;2015;2;CRP 297;L;8;16;0
CRP;30005049;2016;1;ADE 150;;97;8;0
CRP;30005049;2016;1;ADE 320;;63;6;0
CRP;30005049;2016;1;ADE 322;;71;12;0
CRP;30005049;2016;1;ADE 326;;70;8;0
CRP;30005049;2016;1;ADE 351;;77;10;0
CRP;30005049;2016;2;ADE 192;;80;4;0
CRP;30005049;2016;2;ADE 321;;69;0;0
CRP;30005049;2016;2;ADE 323;;75;12;0
CRP;30005049;2016;2;CRP 291;;75;0;0
CRP;30005049;2016;2;CRP 297;;70;8;0
CRP;30005049;2016;2;CRP 394;;73;6;0
CRP;30005049;2017;1;ADE 300;;67;0;0
CRP;30005049;2017;1;ADE 316;;72;0;0
CRP;30005049;2017;1;ADE 324;;73;14;0
CRP;30005049;2017;1;ADE 340;;64;10;0
CRP;30005049;2017;1;ADE 402;;90;0;0
CRP;30005049;2017;1;CRP 299;;67;0;0
CRP;30005049;2017;2;ADE 301;;66;8;0
CRP;30005049;2017;2;ADE 325;;73;10;0
CRP;30005049;2017;2;ADE 391;;60;14;0
CRP;30005049;2017;2;ADE 392;;56;8;0
CRP;30005049;2017;2;ADE 403;;65;12;0
CRP;30005049;2017;2;ADE 420;;64;6;0
CRP;30005049;2018;1;ADE 313;;93;6;0
CRP;30005049;2018;1;ADE 328;;84;14;0
CRP;30005049;2018;1;ADE 344;;62;10;0
CRP;30005049;2018;1;ADE 400;;63;0;0
CRP;30005049;2018;1;ADE 495;Q;2;0;0
CRP;30005049;2018;2;ADE 490;Q;0;0;0
CRP;30005050;2015;1;CBI 282;;72;0;0
CRP;30005050;2015;1;CIC 100;;93;4;0
CRP;30005050;2015;1;CRP 185;;89;;
CRP;30005050;2015;1;CRP 192;;81;;
CRP;30005050;2015;1;CRP 195;;88;;
CRP;30005050;2015;1;CRP 199;;68;0;0
CRP;30005050;2015;1;CRP 296;;68;4;0
CRP;30005050;2015;1;CRP 298;;73;;
CRP;30005050;2015;1;ECV 100;;78;1;0
CRP;30005050;2015;1;ECV 110;;91;0;0
CRP;30005050;2015;1;SIN 110;;79;;
CRP;30005050;2015;2;ADE 190;;64;0;0
CRP;30005050;2015;2;CRP 201;;61;8;0
CRP;30005050;2015;2;CRP 205;;75;6;0
CRP;30005050;2015;2;CRP 297;;68;8;0
CRP;30005050;2015;2;ECV 210;;100;0;3
CRP;30005050;2015;2;ECV 330;;77;0;0
CRP;30005050;2015;2;QAM 106;;62;0;2
CRP;30005050;2016;1;CRP 202;;85;0;0
CRP;30005050;2016;1;CRP 203;;60;2;0
CRP;30005050;2016;1;ECV 204;;74;0;0
CRP;30005050;2016;1;ECV 230;;75;0;0
CRP;30005050;2016;1;ECV 310;;67;0;0
CRP;30005050;2016;1;ECV 340;;73;0;0
CRP;30005050;2016;2;CRP 204;;41;0;0
CRP;30005050;2016;2;CRP 250;;28;6;0
CRP;30005050;2016;2;CRP 270;;70;6;0
CRP;30005050;2016;2;ECV 150;;54;0;0
CRP;30005050;2016;2;ECV 205;;84;0;0
CRP;30005050;2016;2;ECV 270;;49;2;0
CRP;30005050;2017;1;ADE 104;;80;8;0
CRP;30005050;2017;1;CRP 250;;60;2;0
CRP;30005050;2017;1;CRP 291;;100;0;0
CRP;30005050;2017;1;ECV 320;;80;0;0
CRP;30005050;2017;2;CRP 204;;45;10;0
CRP;30005050;2017;2;ECV 150;;70;2;0
CRP;30005050;2017;2;ECV 270;;70;8;0
CRP;30005050;2017;2;ECV 315;;68;4;4
CRP;30005050;2017;2;QAM 315;;86;4;0
CRP;30005050;2018;0;CRP 204;;60;0;0
CRP;30005050;2018;1;ECV 155;;73;0;0
CRP;30005050;2018;1;ECV 317;;77;6;0
CRP;30005050;2018;1;ECV 351;;60;0;0
CRP;30005050;2018;1;ECV 360;;77;0;0
CRP;30005050;2018;1;ECV 390;;50;0;0
CRP;30005050;2018;1;ECV 420;;81;0;0
CRP;30005050;2018;2;ECV 200;;90;0;0
CRP;30005050;2018;2;ECV 345;;62;0;2
CRP;30005050;2018;2;ECV 352;;61;2;0
CRP;30005050;2018;2;ECV 355;;78;10;0
CRP;30005050;2018;2;ECV 356;;75;0;0
CRP;30005050;2018;2;ECV 365;;75;2;0
CRP;30005050;2018;2;ECV 370;;75;0;0
CRP;30005050;2018;2;ECV 375;;60;2;0
CRP;30005051;2015;1;ADE 104;;64;;
CRP;30005051;2015;1;ADE 327;;88;;
CRP;30005051;2015;1;ADE 345;;92;6;0
CRP;30005051;2015;1;CRP 199;;65;2;0
CRP;30005051;2015;1;CRP 291;;64;;
CRP;30005051;2015;1;CRP 297;;61;;
CRP;30005051;2015;1;SIN 100;;88;;
CRP;30005051;2015;1;SIN 101;;88;;
CRP;30005051;2015;1;SIN 110;;69;;
CRP;30005051;2015;1;SIN 130;;78;;
CRP;30005051;2015;1;SIN 131;;60;12;0
CRP;30005051;2015;1;SIN 132;;60;;
CRP;30005051;2015;1;SIN 141;;63;12;0
CRP;30005051;2015;1;SIN 220;;62;;
CRP;30005051;2015;1;SIN 221;;64;;
CRP;30005051;2015;1;SIN 222;;60;;
CRP;30005051;2015;1;SIN 251;;60;;
CRP;30005051;2015;1;SIN 320;;60;0;0
CRP;30005051;2015;1;SIN 321;;61;0;0
CRP;30005051;2015;2;CIC 100;;44;4;0
CRP;30005051;2015;2;CRP 192;;47;2;0
CRP;30005051;2015;2;CRP 298;;60;8;0
CRP;30005051;2015;2;SIN 142;;78;0;0
CRP;30005051;2015;2;SIN 211;;83;6;0
CRP;30005051;2015;2;SIN 322;;82;4;0
CRP;30005051;2015;2;SIN 421;;82;4;0
CRP;30005051;2016;0;CIC 100;;86;0;0
CRP;30005051;2016;1;CRP 192;;60;6;0
CRP;30005051;2016;1;SIN 143;;87;4;4
CRP;30005051;2016;1;SIN 351;;64;0;0
CRP;30005051;2016;1;SIN 390;;82;10;0
CRP;30005051;2016;1;SIN 392;;71;0;0
CRP;30005051;2016;1;SIN 394;;90;0;0
CRP;30005051;2016;1;SIN 422;;77;10;0
CRP;30005051;2016;1;SIN 490;;85;0;0
CRP;30005051;2016;1;SIN 498;S;0;0;0
CRP;30005051;2016;2;ADE 190;;60;0;0
CRP;30005051;2016;2;SIN 213;;60;5;5
CRP;30005051;2016;2;SIN 252;;64;10;0
CRP;30005051;2016;2;SIN 323;;60;10;0
CRP;30005051;2016;2;SIN 352;;60;0;0
CRP;30005051;2016;2;SIN 480;;54;8;0
CRP;30005051;2016;2;SIN 496;S;100;0;0
CRP;30005051;2016;2;SIN 499;S;100;0;0
CRP;30005051;2017;1;AFA 006;O;;;
CRP;30005051;2017;2;SIN 480;;72;15;0
CRP;30005052;2015;1;ADE 104;;67;;
CRP;30005052;2015;1;ADE 150;;10;12;0
CRP;30005052;2015;1;ADE 190;;60;;
CRP;30005052;2015;1;ADE 310;;63;;
CRP;30005052;2015;1;ADE 322;;63;;
CRP;30005052;2015;1;ADE 323;;67;;
CRP;30005052;2015;1;ADE 345;;96;;
CRP;30005052;2015;1;CIC 101;;62;;
CRP;30005052;2015;1;CIC 102;;68;;
CRP;30005052;2015;1;CIC 200;;34;4;0
CRP;30005052;2015;1;CIC 322;;63;;
CRP;30005052;2015;1;CIC 343;;68;;
CRP;30005052;2015;1;CRP 181;;60;;
CRP;30005052;2015;1;CRP 191;;53;8;0
CRP;30005052;2015;1;CRP 290;;68;;
CRP;30005052;2015;1;CRP 291;;62;6;0
CRP;30005052;2015;1;CRP 293;;75;;
CRP;30005052;2015;1;CRP 296;;63;;
CRP;30005052;2015;1;CRP 297;;72;;
CRP;30005052;2015;1;CRP 391;;70;;
CRP;30005052;2015;1;CRP 392;;77;;
CRP;30005052;2015;1;CRP 396;;80;;
CRP;30005052;2015;2;ADE 150;;36;12;0
CRP;30005052;2015;2;ADE 302;;53;4;0
CRP;30005052;2015;2;ADE 311;;53;6;0
CRP;30005052;2015;2;CRP 191;;60;0;0
CRP;30005052;2016;1;ADE 150;;83;6;0
CRP;30005052;2016;1;ADE 302;;73;12;0
CRP;30005052;2016;1;CIC 200;;60;0;0
CRP;30005052;2016;1;CIC 325;;70;15;0
CRP;30005052;2016;1;CRP 192;;24;6;0
CRP;30005052;2016;2;ADE 311;;69;8;0
CRP;30005052;2016;2;CIC 210;;80;6;0
CRP;30005052;2016;2;CIC 313;;70;0;8
CRP;30005052;2016;2;CIC 402;;68;10;0
CRP;30005052;2016;2;CRP 192;;60;6;0
CRP;30005052;2017;1;ADE 300;;60;0;0
CRP;30005052;2017;1;CIC 201;;71;0;0
CRP;30005052;2017;1;CIC 324;;60;6;0
CRP;30005052;2017;1;CIC 340;;68;4;0
CRP;30005052;2017;2;ADE 301;;72;6;0
CRP;30005052;2017;2;CIC 314;;57;13;0
CRP;30005052;2017;2;CIC 326;;64;14;0
CRP;30005052;2018;1;ADE 313;;62;12;0
CRP;30005052;2018;1;CIC 315;;68;12;0
CRP;30005052;2018;1;CIC 320;;73;8;0
CRP;30005052;2018;1;CIC 496;;78;2;0
CRP;30005052;2018;2;CIC 350;;97;4;0
CRP;30005052;2018;2;CIC 495;Q;0;0;0
CRP;30005052;2018;2;CIC 497;Q;0;0;0
CRP;30005052;2018;2;CIC 499;Q;0;0;0
CRP;30005052;2019;1;AFA 002;Y;;;
CRP;30005053;2015;1;CAL 100;;92;;
CRP;30005053;2015;1;CAL 241;;76;;
CRP;30005053;2015;1;CAL 251;;73;;
CRP;30005053;2015;1;CAL 340;;72;;
CRP;30005053;2015;1;CAL 420;;70;;
CRP;30005053;2015;1;CBI 102;;61;;
CRP;30005053;2015;1;CBI 104;;79;;
CRP;30005053;2015;1;CBI 251;;67;;
CRP;30005053;2015;1;CRP 181;;60;;
CRP;30005053;2015;1;CRP 185;;60;;
CRP;30005053;2015;1;CRP 187;;60;;
CRP;30005053;2015;1;CRP 191;;60;;
CRP;30005053;2015;1;CRP 192;;37;12;0
CRP;30005053;2015;1;CRP 195;;65;;
CRP;30005053;2015;1;CRP 197;;61;;
CRP;30005053;2015;1;CRP 198;;60;;
CRP;30005053;2015;1;CRP 208;;0;0;0
CRP;30005053;2015;1;CRP 290;;87;2;0
CRP;30005053;2015;1;CRP 296;;69;10;0
CRP;30005053;2015;1;CRP 394;;81;4;0
CRP;30005053;2015;1;QAM 151;;53;0;0
CRP;30005053;2015;2;CBI 250;;69;2;0
CRP;30005053;2015;2;CRP 196;;67;4;0
CRP;30005053;2015;2;CRP 395;;82;2;0
CRP;30005053;2015;2;QAM 151;;76;9;0
CRP;30005053;2016;1;CAL 330;;60;0;0
CRP;30005053;2016;1;CBI 270;;34;0;0
CRP;30005053;2016;1;CRP 192;;50;2;0
CRP;30005053;2016;1;CRP 208;;18;4;0
CRP;30005053;2016;2;CAL 220;;60;0;0
CRP;30005053;2016;2;CAL 230;;86;0;0
CRP;30005053;2016;2;CAL 290;;66;4;0
CRP;30005053;2016;2;CAL 331;;68;4;0
CRP;30005053;2016;2;CAL 351;;78;4;4
CRP;30005053;2016;2;CBI 270;;62;4;6
CRP;30005053;2016;2;CRP 192;;79;0;0
CRP;30005054;2015;1;ADE 104;;60;;
CRP;30005054;2015;1;ADE 190;;60;;
CRP;30005054;2015;1;CBI 282;;66;;
CRP;30005054;2015;1;CRP 185;;65;;
CRP;30005054;2015;1;CRP 192;;81;14;0
CRP;30005054;2015;1;CRP 195;;60;;
CRP;30005054;2015;1;CRP 199;;60;;
CRP;30005054;2015;1;CRP 296;;70;12;0
CRP;30005054;2015;1;CRP 298;;96;;
CRP;30005054;2015;1;ECV 100;;76;;
CRP;30005054;2015;1;ECV 110;;94;;
CRP;30005054;2015;1;ECV 200;;61;;
CRP;30005054;2015;1;ECV 204;;66;;
CRP;30005054;2015;1;ECV 210;;82;;
CRP;30005054;2015;1;ECV 310;;77;;
CRP;30005054;2015;1;ECV 330;;60;;
CRP;30005054;2015;1;ECV 340;;60;4;0
CRP;30005054;2015;1;QAM 106;;64;;
CRP;30005054;2015;1;QAM 315;;73;;
CRP;30005054;2015;1;SIN 110;;40;6;2
CRP;30005054;2015;2;CRP 201;L;29;22;0
CRP;30005054;2015;2;CRP 202;;74;0;0
CRP;30005054;2015;2;CRP 205;;48;6;0
CRP;30005054;2015;2;CRP 297;;17;14;0
CRP;30005054;2015;2;ECV 205;;73;0;3
