Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30008313;2019;1;CBI 102 ; ;0;2;0
CRP;30008313;2019;1;CBI 104 ; ;36;0;4
CRP;30008313;2019;1;CBI 120 ; ;22;0;0
CRP;30008313;2019;1;CBI 130 ;L;1;8;6
CRP;30008313;2019;1;QAM 095 ;S;0;0;0
CRP;30008313;2019;1;QAM 101 ; ;5;0;0
CRP;30008313;2019;1;QAM 107 ; ;45;0;4
CRP;30008313;2019;2;CBI 102 ; ;5;0;0
CRP;30008313;2019;2;CBI 104 ; ;24;0;0
CRP;30008313;2019;2;CBI 105 ;L;53;10;0
CRP;30008313;2019;2;CBI 131 ;L;20;6;24
CRP;30008313;2019;2;QAM 098 ;N;0;30;0
CRP;30008313;2019;2;QAM 101 ; ;8;4;0
CRP;30008313;2019;2;QAM 138 ; ;0;6;0
CRP;30008314;2019;1;CBI 100 ; ;32;6;0
CRP;30008314;2019;1;CBI 101 ;L;23;8;0
CRP;30008314;2019;1;CBI 102 ; ;10;2;0
CRP;30008314;2019;1;CBI 104 ; ;9;0;4
CRP;30008314;2019;1;CBI 120 ; ;15;0;0
CRP;30008314;2019;1;CBI 130 ; ;7;4;6
CRP;30008314;2019;1;QAM 095 ;S;0;0;0
CRP;30008314;2019;1;QAM 101 ; ;1;0;0
CRP;30008314;2019;1;QAM 107 ; ;18;0;2
CRP;30008314;2019;2;CBI 102 ; ;3;0;0
CRP;30008314;2019;2;CBI 104 ; ;13;0;0
CRP;30008314;2019;2;CBI 131 ;L;16;4;20
CRP;30008314;2019;2;CRP 191 ;L;5;24;0
CRP;30008314;2019;2;QAM 138 ; ;12;5;0
CRP;30008315;2019;1;CBI 100 ; ;71;0;0
CRP;30008315;2019;1;CBI 101 ; ;55;2;0
CRP;30008315;2019;1;CBI 102 ; ;13;0;0
CRP;30008315;2019;1;CBI 104 ; ;69;0;0
CRP;30008315;2019;1;CBI 120 ; ;48;0;0
CRP;30008315;2019;1;CBI 130 ; ;22;2;0
CRP;30008315;2019;1;QAM 095 ;S;0;0;0
CRP;30008315;2019;1;QAM 101 ; ;11;0;0
CRP;30008315;2019;1;QAM 107 ; ;48;0;0
CRP;30008315;2019;2;CBI 102 ; ;46;0;0
CRP;30008315;2019;2;CBI 105 ; ;78;4;0
CRP;30008315;2019;2;CBI 131 ; ;36;1;4
CRP;30008315;2019;2;QAM 098 ;N;0;8;0
CRP;30008315;2019;2;QAM 138 ; ;60;4;0
CRP;30008315;2020;2;CBI 112 ; ;77;0;0
CRP;30008315;2020;2;CBI 120 ; ;67;0;0
CRP;30008315;2020;2;QAM 101 ; ;76;0;0
CRP;30008315;2020;4;BIO 111 ; ;77;0;0
CRP;30008315;2020;4;CBI 131 ; ;86;0;4
CRP;30008316;2019;1;CBI 100 ; ;86;0;0
CRP;30008316;2019;1;CBI 101 ; ;68;2;0
CRP;30008316;2019;1;CBI 102 ; ;58;2;0
CRP;30008316;2019;1;CBI 104 ; ;56;0;6
CRP;30008316;2019;1;CBI 120 ; ;61;0;0
CRP;30008316;2019;1;CBI 130 ; ;36;0;2
CRP;30008316;2019;1;QAM 101 ; ;0;0;0
CRP;30008316;2019;1;QAM 107 ; ;67;0;2
CRP;30008316;2019;2;CBI 105 ; ;46;6;0
CRP;30008316;2019;2;CBI 121 ;L;38;8;10
CRP;30008316;2019;2;CBI 131 ;L;17;5;8
CRP;30008316;2019;2;CRP 191 ;L;17;18;0
CRP;30008316;2019;2;QAM 098 ;N;0;26;0
CRP;30008316;2019;2;QAM 138 ;L;15;17;0
CRP;30008316;2020;4;CBI 118 ; ;66;0;0
CRP;30008316;2020;4;QAM 103 ; ;72;4;0
CRP;30008317;2019;1;CBI 100 ; ;60;2;0
CRP;30008317;2019;1;CBI 101 ; ;16;2;0
CRP;30008317;2019;1;CBI 102 ; ;7;0;0
CRP;30008317;2019;1;CBI 104 ; ;7;0;0
CRP;30008317;2019;1;CBI 120 ; ;22;0;0
CRP;30008317;2019;1;CBI 130 ; ;3;2;4
CRP;30008317;2019;1;QAM 095 ;S;0;0;0
CRP;30008317;2019;1;QAM 101 ; ;14;2;0
CRP;30008317;2019;1;QAM 107 ; ;60;0;0
CRP;30008317;2019;2;CBI 102 ; ;10;0;0
CRP;30008317;2019;2;CBI 104 ; ;12;0;0
CRP;30008317;2019;2;CBI 105 ; ;73;0;0
CRP;30008317;2019;2;CRP 290 ; ;89;0;0
CRP;30008317;2020;2;CBI 102 ; ;24;0;0
CRP;30008317;2020;2;CBI 104 ; ;85;0;0
CRP;30008318;2019;1;CBI 100 ; ;64;4;0
CRP;30008318;2019;1;CBI 101 ; ;49;6;0
CRP;30008318;2019;1;CBI 102 ; ;9;2;0
CRP;30008318;2019;1;CBI 104 ; ;6;0;0
CRP;30008318;2019;1;CBI 120 ; ;46;0;0
CRP;30008318;2019;1;CBI 130 ;L;17;8;4
CRP;30008318;2019;1;QAM 101 ; ;7;0;0
CRP;30008318;2019;1;QAM 107 ; ;45;0;2
CRP;30008318;2019;2;CBI 102 ; ;68;0;0
CRP;30008318;2019;2;CBI 104 ; ;61;0;0
CRP;30008318;2019;2;CBI 105 ; ;63;2;0
CRP;30008318;2019;2;CBI 131 ; ;42;1;12
CRP;30008318;2020;2;AGR 240 ; ;75;0;0
CRP;30008318;2020;2;BQI 100 ; ;71;1;0
CRP;30008318;2020;2;CBI 112 ; ;76;0;0
CRP;30008318;2020;2;CBI 230 ; ;78;0;0
CRP;30008318;2020;2;NUR 121 ; ;73;0;0
CRP;30008318;2020;4;BAN 200 ; ;60;0;0
CRP;30008318;2020;4;BIO 131 ; ;74;0;0
CRP;30008318;2020;4;CBI 131 ; ;56;0;8
CRP;30008318;2020;4;QAM 103 ; ;78;2;0
CRP;30008319;2019;1;CBI 100 ; ;86;2;0
CRP;30008319;2019;1;CBI 101 ; ;64;0;0
CRP;30008319;2019;1;CBI 102 ; ;44;0;0
CRP;30008319;2019;1;CBI 104 ; ;66;0;4
CRP;30008319;2019;1;CBI 120 ; ;61;0;0
CRP;30008319;2019;1;CBI 130 ; ;60;4;2
CRP;30008319;2019;1;QAM 101 ; ;43;5;0
CRP;30008319;2019;1;QAM 107 ; ;30;0;2
CRP;30008319;2019;2;CBI 102 ; ;75;0;0
CRP;30008319;2019;2;CBI 105 ; ;68;0;0
CRP;30008319;2019;2;CBI 121 ; ;73;0;0
CRP;30008319;2019;2;CBI 131 ; ;73;0;0
CRP;30008319;2019;2;QAM 098 ;N;0;20;0
CRP;30008319;2019;2;QAM 138 ; ;80;0;0
CRP;30008319;2020;2;AGR 240 ; ;72;2;0
CRP;30008319;2020;2;CBI 112 ; ;60;0;0
CRP;30008319;2020;4;CBIT333 ; ;82;0;0
CRP;30008319;2020;4;CRP 394 ; ;100;0;0
CRP;30008319;2020;4;QAM 103 ; ;75;2;0
CRP;30008320;2019;1;CBI 100 ; ;82;0;0
CRP;30008320;2019;1;CBI 101 ; ;64;0;0
CRP;30008320;2019;1;CBI 102 ; ;60;0;0
CRP;30008320;2019;1;CBI 104 ; ;61;0;0
CRP;30008320;2019;1;CBI 120 ; ;60;0;0
CRP;30008320;2019;1;CBI 130 ; ;68;0;2
CRP;30008320;2019;1;QAM 101 ; ;49;0;0
CRP;30008320;2019;1;QAM 107 ; ;68;0;0
CRP;30008320;2019;2;CBI 105 ; ;68;0;0
CRP;30008320;2019;2;CBI 112 ; ;63;0;0
CRP;30008320;2019;2;CBI 121 ; ;69;2;0
CRP;30008320;2019;2;CBI 131 ; ;66;0;0
CRP;30008320;2019;2;CRP 191 ; ;22;6;0
CRP;30008320;2019;2;QAM 138 ; ;60;2;0
CRP;30008320;2020;2;AGR 240 ; ;78;0;0
CRP;30008320;2020;2;CBI 256 ; ;74;0;0
CRP;30008320;2020;2;NUR 121 ; ;85;2;0
CRP;30008320;2020;3;QAM 101 ; ;72;0;0
CRP;30008320;2020;4;BQI 100 ; ;75;0;0
CRP;30008320;2020;4;CBI 210 ; ;69;0;0
CRP;30008320;2020;4;CBI 405 ; ;75;0;0
CRP;30008321;2019;1;CBI 100 ;L;0;14;0
CRP;30008321;2019;1;CBI 101 ; ;45;6;0
CRP;30008321;2019;1;CBI 102 ; ;37;6;0
CRP;30008321;2019;1;CBI 104 ; ;15;0;6
CRP;30008321;2019;1;CBI 120 ; ;17;0;0
CRP;30008321;2019;1;CBI 130 ;L;0;18;30
CRP;30008321;2019;1;QAM 101 ; ;0;0;0
CRP;30008321;2019;1;QAM 107 ;L;0;0;16
CRP;30008321;2019;2;CBI 102 ; ;29;0;0
CRP;30008321;2019;2;CBI 104 ; ;58;0;0
CRP;30008321;2019;2;CBI 131 ;L;25;9;24
CRP;30008321;2019;2;CRP 191 ;L;0;54;0
CRP;30008321;2019;2;QAM 098 ;N;0;30;0
CRP;30008321;2019;2;QAM 138 ; ;60;10;0
CRP;30008321;2020;2;CBI 102 ; ;66;0;0
CRP;30008321;2020;2;CBI 104 ; ;92;0;0
CRP;30008321;2020;2;CBI 120 ; ;85;0;0
CRP;30008322;2019;1;CBI 100 ; ;20;6;0
CRP;30008322;2019;1;CBI 101 ;L;3;14;0
CRP;30008322;2019;1;CBI 102 ; ;4;2;0
CRP;30008322;2019;1;CBI 104 ; ;15;0;4
CRP;30008322;2019;1;CBI 120 ; ;17;0;0
CRP;30008322;2019;1;CBI 130 ; ;13;2;4
CRP;30008322;2019;1;QAM 095 ;N;0;30;0
CRP;30008322;2019;1;QAM 101 ; ;14;10;0
CRP;30008322;2019;1;QAM 107 ;L;23;0;8
CRP;30008322;2019;2;CBI 102 ; ;5;0;0
CRP;30008322;2019;2;CBI 104 ; ;14;0;0
CRP;30008322;2019;2;CBI 131 ;L;14;12;26
CRP;30008322;2019;2;CRP 191 ;L;0;42;0
CRP;30008323;2019;1;CBI 100 ; ;65;6;0
CRP;30008323;2019;1;CBI 101 ; ;24;6;0
CRP;30008323;2019;1;CBI 102 ;L;15;10;0
CRP;30008323;2019;1;CBI 104 ; ;53;0;2
CRP;30008323;2019;1;CBI 120 ; ;44;0;0
CRP;30008323;2019;1;CBI 130 ; ;5;4;2
CRP;30008323;2019;1;QAM 101 ; ;17;6;0
CRP;30008323;2019;1;QAM 107 ; ;19;0;2
CRP;30008323;2019;2;CBI 105 ; ;66;4;0
CRP;30008323;2019;2;CBI 131 ; ;50;3;8
CRP;30008323;2019;2;CRP 191 ;L;11;24;0
CRP;30008323;2019;2;QAM 098 ;N;0;30;0
CRP;30008323;2019;2;QAM 138 ;L;9;15;0
CRP;30008323;2020;2;CBI 102 ; ;68;0;0
CRP;30008323;2020;2;CBI 104 ; ;87;0;0
CRP;30008323;2020;2;CBI 120 ; ;75;0;0
CRP;30008330;2019;1;ADE 104 ; ;73;4;0
CRP;30008330;2019;1;CRP 199 ; ;46;0;0
CRP;30008330;2019;1;CRP 297 ; ;60;0;0
CRP;30008330;2019;1;ENP 101 ; ;79;0;0
CRP;30008330;2019;1;QAM 101 ; ;68;0;0
CRP;30008330;2019;1;QAM 107 ; ;83;0;2
CRP;30008330;2019;2;ADE 302 ; ;76;0;0
CRP;30008330;2019;2;CIC 100 ; ;65;0;0
CRP;30008330;2019;2;CRP 089 ;S;0;0;0
CRP;30008330;2019;2;CRP 199 ; ;63;0;0
CRP;30008330;2019;2;ENP 201 ; ;71;0;2
CRP;30008330;2019;2;ENP 401 ; ;75;0;0
CRP;30008330;2019;2;SIN 110 ; ;47;0;0
CRP;30008330;2020;2;CCF 110 ; ;60;2;0
CRP;30008330;2020;2;CRP 192 ; ;73;2;0
CRP;30008330;2020;2;EPR 314 ; ;95;0;0
CRP;30008330;2020;2;QAM 151 ; ;86;0;0
CRP;30008330;2020;3;ADE 194 ; ;67;4;0
CRP;30008330;2020;3;FRP 201 ; ;73;0;0
CRP;30008330;2020;4;CRP 298 ; ;78;0;0
CRP;30008330;2020;4;ECV 230 ; ;90;0;0
CRP;30008330;2020;4;ENP 395 ; ;75;0;0
CRP;30008330;2020;4;FRP 202 ; ;75;0;0
CRP;30008331;2019;1;ADE 104 ; ;94;2;0
CRP;30008331;2019;1;CRP 199 ; ;83;0;0
CRP;30008331;2019;1;CRP 297 ; ;64;0;0
CRP;30008331;2019;1;ENP 101 ; ;84;0;0
CRP;30008331;2019;1;QAM 101 ; ;88;0;0
CRP;30008331;2019;1;QAM 107 ; ;90;0;4
CRP;30008331;2019;2;CIC 100 ; ;80;6;0
CRP;30008331;2019;2;CRP 201 ; ;53;8;0
CRP;30008331;2019;2;CRP 205 ; ;64;4;0
CRP;30008331;2019;2;CRP 298 ; ;71;6;0
CRP;30008331;2019;2;SIN 110 ; ;73;4;2
CRP;30008331;2020;2;ADE 302 ; ;90;0;0
CRP;30008331;2020;2;ENP 401 ; ;91;2;0
CRP;30008331;2020;2;FRP 202 ; ;65;0;0
CRP;30008331;2020;2;QAM 451 ; ;86;0;0
CRP;30008331;2020;2;SIN 211 ; ;62;0;0
CRP;30008331;2020;4;CRP 192 ; ;80;0;0
CRP;30008331;2020;4;CRP 250 ; ;78;0;0
CRP;30008331;2020;4;FRP 201 ; ;65;0;0
CRP;30008331;2020;4;QAM 151 ; ;75;0;0
CRP;30008332;2019;1;ADE 104 ; ;95;2;0
CRP;30008332;2019;1;CRP 199 ; ;68;0;0
CRP;30008332;2019;1;CRP 297 ; ;81;0;0
CRP;30008332;2019;1;ENP 101 ; ;93;0;0
CRP;30008332;2019;1;QAM 101 ; ;94;0;0
CRP;30008332;2019;1;QAM 107 ; ;82;0;2
CRP;30008332;2019;2;CIC 100 ; ;76;4;0
CRP;30008332;2019;2;CRP 201 ; ;31;6;0
CRP;30008332;2019;2;CRP 205 ; ;41;2;0
CRP;30008332;2019;2;CRP 298 ; ;70;2;0
CRP;30008332;2019;2;SIN 110 ; ;60;0;0
CRP;30008332;2020;2;FRP 201 ; ;36;0;0
CRP;30008332;2020;2;QAM 151 ; ;87;0;0
CRP;30008332;2020;4;CRP 192 ; ;96;0;0
CRP;30008333;2019;1;ADE 104 ; ;85;8;0
CRP;30008333;2019;1;CRP 199 ; ;60;0;0
CRP;30008333;2019;1;CRP 297 ; ;78;0;0
CRP;30008333;2019;1;ENP 101 ; ;91;0;0
CRP;30008333;2019;1;QAM 101 ; ;82;0;0
CRP;30008333;2019;1;QAM 107 ; ;82;0;0
CRP;30008333;2019;2;CIC 100 ; ;83;8;0
CRP;30008333;2019;2;CRP 201 ; ;25;10;0
CRP;30008333;2019;2;CRP 205 ; ;40;8;0
CRP;30008333;2019;2;CRP 298 ; ;63;8;0
CRP;30008333;2019;2;SIN 110 ; ;48;12;4
CRP;30008333;2020;2;ADE 190 ; ;90;0;0
CRP;30008333;2020;4;CRP 192 ; ;44;6;0
CRP;30008333;2020;4;ENP 314 ; ;91;0;0
CRP;30008333;2020;4;QAM 151 ; ;79;0;0
CRP;30008333;2020;4;SIN 130 ; ;74;0;0
CRP;30008334;2019;1;ADE 104 ; ;81;2;0
CRP;30008334;2019;1;CRP 199 ; ;60;0;0
CRP;30008334;2019;1;CRP 297 ; ;60;0;0
CRP;30008334;2019;1;ENP 101 ; ;91;0;0
CRP;30008334;2019;1;QAM 101 ; ;86;0;0
CRP;30008334;2019;1;QAM 107 ; ;76;0;2
CRP;30008334;2019;2;CIC 100 ; ;72;2;0
CRP;30008334;2019;2;CRP 201 ; ;32;8;0
CRP;30008334;2019;2;CRP 205 ; ;43;4;0
CRP;30008334;2019;2;CRP 298 ; ;60;10;0
CRP;30008334;2019;2;SIN 110 ; ;52;2;0
CRP;30008336;2019;1;ADE 104 ; ;71;6;0
CRP;30008336;2019;1;CRP 199 ; ;36;0;0
CRP;30008336;2019;1;CRP 297 ; ;68;0;0
CRP;30008336;2019;1;ENP 101 ; ;78;0;0
CRP;30008336;2019;1;QAM 101 ; ;46;0;0
CRP;30008336;2019;1;QAM 107 ; ;67;0;0
CRP;30008336;2019;2;ADE 302 ; ;66;2;0
CRP;30008336;2019;2;CIC 100 ; ;55;10;0
CRP;30008336;2019;2;ENP 201 ; ;60;0;2
CRP;30008336;2019;2;QAM 085 ;S;0;2;0
CRP;30008336;2019;2;QAM 101 ; ;74;0;0
CRP;30008336;2019;2;SIN 110 ; ;8;14;4
CRP;30008336;2020;2;CCF 110 ; ;65;2;0
CRP;30008336;2020;2;CRP 298 ; ;70;0;0
CRP;30008336;2020;2;QAM 151 ; ;69;0;0
CRP;30008336;2020;4;ADE 190 ; ;91;0;0
CRP;30008336;2020;4;CRP 199 ; ;74;0;0
CRP;30008336;2020;4;ENP 314 ; ;78;0;0
CRP;30008336;2020;4;ENP 395 ; ;72;0;0
CRP;30008337;2019;1;ADE 104 ; ;70;4;0
CRP;30008337;2019;1;CRP 199 ; ;71;0;0
CRP;30008337;2019;1;CRP 297 ; ;67;0;0
CRP;30008337;2019;1;ENP 101 ; ;81;0;0
CRP;30008337;2019;1;QAM 101 ; ;91;0;0
CRP;30008337;2019;1;QAM 107 ; ;85;0;4
CRP;30008337;2019;2;CIC 100 ; ;82;2;0
CRP;30008337;2019;2;CRP 201 ; ;64;4;0
CRP;30008337;2019;2;CRP 205 ; ;71;2;0
CRP;30008337;2019;2;CRP 298 ; ;92;8;0
CRP;30008337;2019;2;SIN 110 ; ;73;0;2
CRP;30008337;2020;2;ADE 302 ; ;91;8;0
CRP;30008337;2020;2;AGR 194 ; ;96;0;0
CRP;30008337;2020;2;ENP 401 ; ;87;0;0
CRP;30008337;2020;2;SIN 480 ; ;75;0;0
CRP;30008337;2020;4;CRP 192 ; ;83;6;0
CRP;30008337;2020;4;CRP 250 ; ;90;0;0
CRP;30008337;2020;4;ENP 314 ; ;96;0;0
CRP;30008337;2020;4;QAM 151 ; ;86;0;0
CRP;30008338;2019;1;ADE 104 ; ;81;12;0
CRP;30008338;2019;1;CRP 099 ;N;0;11;0
CRP;30008338;2019;1;CRP 199 ; ;17;4;0
CRP;30008338;2019;1;CRP 297 ; ;77;2;0
CRP;30008338;2019;1;ENP 101 ; ;70;0;0
CRP;30008338;2019;1;QAM 101 ; ;60;0;0
CRP;30008338;2019;1;QAM 107 ; ;72;0;2
CRP;30008338;2019;2;ADE 302 ;L;11;18;0
CRP;30008338;2019;2;CIC 100 ;L;34;36;0
CRP;30008338;2019;2;ENP 201 ; ;35;0;4
CRP;30008338;2019;2;SIN 110 ;L;0;32;18
CRP;30008339;2019;1;ADE 104 ; ;78;2;0
CRP;30008339;2019;1;CRP 199 ; ;81;0;0
CRP;30008339;2019;1;CRP 297 ; ;88;2;0
CRP;30008339;2019;1;ENP 101 ; ;93;0;0
CRP;30008339;2019;1;QAM 101 ; ;84;0;0
CRP;30008339;2019;1;QAM 107 ; ;82;0;0
CRP;30008339;2019;2;CIC 100 ; ;86;2;0
CRP;30008339;2019;2;CRP 201 ; ;35;10;0
CRP;30008339;2019;2;CRP 205 ; ;60;0;0
CRP;30008339;2019;2;CRP 298 ; ;57;2;0
CRP;30008339;2019;2;SIN 110 ; ;58;0;2
CRP;30008339;2020;2;ADE 302 ; ;87;6;0
CRP;30008339;2020;2;CRP 250 ; ;62;0;0
CRP;30008339;2020;2;ENP 401 ; ;90;0;0
CRP;30008339;2020;2;FRP 202 ; ;64;9;0
CRP;30008339;2020;3;FRP 201 ; ;69;0;0
CRP;30008339;2020;4;CRP 192 ; ;74;2;0
CRP;30008339;2020;4;CRP 298 ; ;81;0;0
CRP;30008339;2020;4;QAM 151 ; ;84;0;0
CRP;30008339;2020;4;SIN 130 ; ;85;0;0
CRP;30008340;2019;1;ADE 104 ; ;98;2;0
CRP;30008340;2019;1;CRP 199 ; ;80;0;0
CRP;30008340;2019;1;CRP 297 ; ;91;0;0
CRP;30008340;2019;1;ENP 101 ; ;93;0;0
CRP;30008340;2019;1;QAM 101 ; ;94;0;0
CRP;30008340;2019;1;QAM 107 ; ;90;0;0
CRP;30008340;2019;2;CIC 100 ; ;92;0;0
CRP;30008340;2019;2;CRP 201 ; ;60;2;0
CRP;30008340;2019;2;CRP 205 ; ;71;0;0
CRP;30008340;2019;2;CRP 298 ; ;77;0;0
CRP;30008340;2019;2;SIN 110 ; ;68;0;0
CRP;30008340;2020;2;CRP 192 ; ;83;2;0
CRP;30008340;2020;2;FRP 202 ; ;64;0;0
CRP;30008340;2020;2;QAM 451 ; ;85;0;0
CRP;30008340;2020;2;SIN 211 ; ;71;0;2
CRP;30008340;2020;4;CRP 250 ; ;80;0;0
CRP;30008340;2020;4;ENP 314 ; ;92;0;0
CRP;30008340;2020;4;QAM 151 ; ;80;0;0
CRP;30008341;2019;1;ADE 104 ; ;65;2;0
CRP;30008341;2019;1;CRP 099 ;S;0;3;0
CRP;30008341;2019;1;CRP 199 ; ;42;0;0
CRP;30008341;2019;1;CRP 297 ; ;42;0;0
CRP;30008341;2019;1;ENP 101 ; ;89;0;0
CRP;30008341;2019;1;QAM 101 ; ;35;0;0
CRP;30008341;2019;1;QAM 107 ; ;60;0;2
CRP;30008341;2019;2;CIC 100 ; ;63;6;0
CRP;30008341;2019;2;CRP 297 ; ;58;6;0
CRP;30008341;2019;2;ENP 401 ; ;71;0;0
CRP;30008341;2019;2;QAM 101 ; ;76;0;0
CRP;30008341;2019;2;SIN 110 ; ;5;6;6
CRP;30008341;2020;2;ADE 190 ; ;94;0;0
CRP;30008341;2020;2;ADE 302 ; ;82;4;0
CRP;30008341;2020;2;ENP 401 ; ;82;2;0
CRP;30008341;2020;3;CRP 297 ; ;60;0;0
CRP;30008341;2020;4;CRP 199 ; ;50;3;0
CRP;30008341;2020;4;ENP 314 ; ;81;0;0
CRP;30008342;2019;1;ADE 104 ; ;67;6;0
CRP;30008342;2019;1;CRP 199 ; ;30;6;0
CRP;30008342;2019;1;CRP 297 ; ;34;6;0
CRP;30008342;2019;1;ENP 101 ; ;60;0;0
CRP;30008342;2019;1;QAM 101 ; ;11;10;0
CRP;30008342;2019;1;QAM 107 ; ;43;0;0
CRP;30008342;2019;2;ADE 302 ;L;15;16;0
CRP;30008342;2019;2;CIC 100 ;L;14;36;0
CRP;30008342;2019;2;ENP 201 ;L;0;0;20
CRP;30008342;2019;2;SIN 110 ;L;1;30;20
CRP;30008343;2019;1;ADE 104 ; ;82;0;0
CRP;30008343;2019;1;CRP 199 ; ;67;0;0
CRP;30008343;2019;1;CRP 297 ; ;67;2;0
CRP;30008343;2019;1;ENP 101 ; ;87;0;0
CRP;30008343;2019;1;QAM 101 ; ;86;0;0
CRP;30008343;2019;1;QAM 107 ; ;83;0;2
CRP;30008343;2019;2;CIC 100 ; ;76;2;0
CRP;30008343;2019;2;CRP 201 ; ;34;4;0
CRP;30008343;2019;2;CRP 205 ; ;60;0;0
CRP;30008343;2019;2;CRP 298 ; ;70;0;0
CRP;30008343;2019;2;SIN 110 ; ;69;0;0
CRP;30008343;2020;2;ADE 302 ; ;84;4;0
CRP;30008343;2020;2;CRP 192 ; ;93;4;0
CRP;30008343;2020;2;ENP 401 ; ;90;0;0
CRP;30008343;2020;2;FRP 202 ; ;66;6;0
CRP;30008343;2020;2;QAM 451 ; ;85;0;0
CRP;30008343;2020;2;SIN 480 ; ;86;4;0
CRP;30008343;2020;4;CRP 250 ; ;79;0;0
CRP;30008343;2020;4;ENP 314 ; ;97;0;0
CRP;30008343;2020;4;FRP 201 ; ;76;0;0
CRP;30008343;2020;4;QAM 151 ; ;78;0;0
CRP;30008344;2019;1;ADE 104 ;T;;;
CRP;30008344;2019;1;CRP 199 ;T;;;
CRP;30008344;2019;1;CRP 297 ; ;33;2;0
CRP;30008344;2019;1;ENP 101 ; ;84;0;0
CRP;30008344;2019;1;QAM 101 ; ;68;0;0
CRP;30008344;2019;1;QAM 107 ; ;61;0;6
CRP;30008344;2019;2;CIC 100 ; ;75;10;0
CRP;30008344;2019;2;CRP 205 ; ;4;10;0
CRP;30008344;2019;2;CRP 298 ;L;8;28;0
CRP;30008344;2019;2;ENP 201 ; ;82;0;2
CRP;30008344;2019;2;SIN 110 ; ;42;0;4
CRP;30008344;2020;2;ADE 302 ; ;80;6;0
CRP;30008344;2020;2;ENP 401 ; ;71;6;0
CRP;30008344;2020;2;QAM 451 ; ;76;0;0
CRP;30008344;2020;4;CRP 298 ; ;75;0;0
CRP;30008344;2020;4;SIN 130 ; ;68;0;0
CRP;30008345;2019;1;ADE 104 ; ;78;2;0
CRP;30008345;2019;1;CRP 099 ;S;0;5;0
CRP;30008345;2019;1;CRP 199 ; ;31;0;0
CRP;30008345;2019;1;CRP 297 ; ;38;2;0
CRP;30008345;2019;1;ENP 101 ; ;67;0;0
CRP;30008345;2019;1;QAM 101 ; ;61;0;0
CRP;30008345;2019;1;QAM 107 ; ;68;0;2
CRP;30008345;2019;2;ADE 302 ; ;36;8;0
CRP;30008345;2019;2;CIC 100 ;L;24;26;0
CRP;30008345;2019;2;ENP 201 ; ;41;0;4
CRP;30008345;2019;2;SIN 110 ;L;3;20;10
CRP;30008348;2019;1;ADE 104 ; ;77;0;0
CRP;30008348;2019;1;CRP 099 ;S;0;4;0
CRP;30008348;2019;1;CRP 199 ; ;40;0;0
CRP;30008348;2019;1;CRP 297 ; ;42;0;0
CRP;30008348;2019;1;ENP 101 ; ;80;0;0
CRP;30008348;2019;1;QAM 101 ; ;68;0;0
CRP;30008348;2019;1;QAM 107 ; ;79;0;2
CRP;30008348;2019;2;ADE 302 ; ;71;2;0
CRP;30008348;2019;2;CIC 100 ; ;69;8;0
CRP;30008348;2019;2;ENP 201 ; ;84;0;2
CRP;30008348;2019;2;SIN 110 ; ;57;0;0
CRP;30008348;2020;2;CRP 192 ; ;73;4;0
CRP;30008348;2020;2;CRP 298 ; ;68;0;0
CRP;30008348;2020;2;ENP 401 ; ;80;0;0
CRP;30008348;2020;4;ADE 326 ; ;79;4;0
CRP;30008348;2020;4;CRP 199 ; ;72;0;0
CRP;30008348;2020;4;CRP 297 ; ;81;0;0
CRP;30008348;2020;4;SIN 130 ; ;63;0;0
CRP;30008349;2019;1;ADE 104 ; ;85;2;0
CRP;30008349;2019;1;CRP 199 ; ;60;0;0
CRP;30008349;2019;1;CRP 297 ; ;62;0;0
CRP;30008349;2019;1;ENP 101 ; ;85;0;0
CRP;30008349;2019;1;QAM 101 ; ;75;0;0
CRP;30008349;2019;1;QAM 107 ; ;86;0;0
CRP;30008349;2019;2;ADE 302 ; ;77;0;0
CRP;30008349;2019;2;CIC 100 ; ;81;0;0
CRP;30008349;2019;2;CRP 205 ; ;19;0;0
CRP;30008349;2019;2;CRP 298 ; ;25;0;0
CRP;30008349;2019;2;ENP 201 ; ;85;0;0
CRP;30008349;2019;2;SIN 110 ; ;22;4;0
CRP;30008349;2020;2;ADE 310 ; ;93;0;0
CRP;30008349;2020;2;FRP 201 ; ;45;0;0
CRP;30008349;2020;4;CRP 192 ; ;69;2;0
CRP;30008349;2020;4;CRP 298 ; ;77;0;0
CRP;30008349;2020;4;ENP 314 ; ;88;0;0
CRP;30008350;2019;1;ADE 104 ;L;18;18;0
CRP;30008350;2019;1;CRP 099 ;N;0;12;0
CRP;30008350;2019;1;CRP 199 ; ;23;8;0
CRP;30008350;2019;1;CRP 297 ; ;23;6;0
CRP;30008350;2019;1;ENP 101 ; ;20;0;0
CRP;30008350;2019;1;QAM 101 ;L;11;20;0
CRP;30008350;2019;1;QAM 107 ; ;39;0;2
CRP;30008351;2019;1;ADE 104 ; ;88;2;0
CRP;30008351;2019;1;CRP 199 ; ;75;0;0
CRP;30008351;2019;1;CRP 297 ; ;60;2;0
CRP;30008351;2019;1;ENP 101 ; ;97;0;0
CRP;30008351;2019;1;QAM 101 ; ;88;0;0
CRP;30008351;2019;1;QAM 107 ; ;84;0;2
